problem,domain,solver,solved,plan_length,plan_cost,expanded,reopened,evaluated,evaluations,generated,dead_ends,search_time,total_time
pfile60.pddl,visitall-sat14-strips,6,0,,,,,,,,,,
pfile61.pddl,visitall-sat14-strips,6,0,,,,,,,,,,
pfile62.pddl,visitall-sat14-strips,6,0,,,,,,,,,,
pfile63.pddl,visitall-sat14-strips,6,0,,,,,,,,,,
pfile64.pddl,visitall-sat14-strips,6,0,,,,,,,,,,
pfile65.pddl,visitall-sat14-strips,6,0,,,,,,,,,,
p01.pddl,woodworking-sat08-strips,6,1,6,115,42,0,43,43,499,0,0.0,0.0
p02.pddl,woodworking-sat08-strips,6,1,14,270,14,0,15,15,193,0,0.0,0.003787
p03.pddl,woodworking-sat08-strips,6,1,25,590,27,0,34,34,1314,6,0.0,0.005883
p04.pddl,woodworking-sat08-strips,6,1,41,850,9524,0,9557,9557,580649,32,0.145825,0.153033
p05.pddl,woodworking-sat08-strips,6,1,42,770,6279,0,6299,6299,389002,19,0.134524,0.149602
p06.pddl,woodworking-sat08-strips,6,1,43,975,7027,0,7057,7057,789076,29,0.179384,0.197837
p07.pddl,woodworking-sat08-strips,6,1,58,1335,12054,0,12095,12095,885492,40,0.351321,0.381128
p08.pddl,woodworking-sat08-strips,6,1,61,1520,12312,0,12356,12356,1848154,43,0.392426,0.431795
p09.pddl,woodworking-sat08-strips,6,1,75,1675,10087,0,10095,10095,1820392,7,0.441023,0.488856
p10.pddl,woodworking-sat08-strips,6,1,74,1535,20911,0,20928,20928,3146574,16,0.927685,0.972737
p11.pddl,woodworking-sat08-strips,6,1,5,55,5,0,6,6,34,0,0.0,0.0
p12.pddl,woodworking-sat08-strips,6,1,13,315,13,0,16,16,250,2,0.0,0.002492
p13.pddl,woodworking-sat08-strips,6,1,26,470,26,0,27,27,1069,0,0.0,0.008887
p14.pddl,woodworking-sat08-strips,6,1,32,710,33,0,45,45,3360,11,0.003739,0.014963
p15.pddl,woodworking-sat08-strips,6,1,40,965,6276,0,6292,6292,397159,15,0.123438,0.136334
p16.pddl,woodworking-sat08-strips,6,1,43,930,7879,0,7899,7899,752620,19,0.183284,0.20213
p17.pddl,woodworking-sat08-strips,6,1,56,1140,8564,0,8586,8586,857335,21,0.261791,0.282733
p18.pddl,woodworking-sat08-strips,6,1,60,1330,11555,0,11617,11617,1913719,61,0.374059,0.402065
p19.pddl,woodworking-sat08-strips,6,1,65,1345,14512,0,14623,14623,2011389,110,0.490025,0.523852
p20.pddl,woodworking-sat08-strips,6,1,81,1735,11993,0,12083,12083,2394080,89,0.481134,0.532987
p21.pddl,woodworking-sat08-strips,6,1,9,190,9,0,10,10,74,0,0.0,0.003406
p22.pddl,woodworking-sat08-strips,6,1,14,305,14,0,15,15,275,0,0.003757,0.005983
p23.pddl,woodworking-sat08-strips,6,1,24,485,3869,0,5113,5113,165743,1243,0.084172,0.087905
p24.pddl,woodworking-sat08-strips,6,1,36,880,6643,0,6653,6653,365614,9,0.113505,0.124749
p25.pddl,woodworking-sat08-strips,6,1,37,750,5305,0,5320,5320,410197,14,0.131733,0.142742
p26.pddl,woodworking-sat08-strips,6,1,59,1155,11014,0,11016,11016,1060949,1,0.256305,0.270803
p27.pddl,woodworking-sat08-strips,6,1,47,950,7510,0,7544,7544,1064889,33,0.223359,0.24154
p28.pddl,woodworking-sat08-strips,6,1,76,1720,2364194,0,2364204,2364204,165667267,9,33.640906,33.670153
p29.pddl,woodworking-sat08-strips,6,1,74,1500,15353,0,15441,15441,2669855,87,0.53009,0.559796
p30.pddl,woodworking-sat08-strips,6,1,73,1585,11740,0,11780,11780,2370274,39,0.449113,0.488157
p01.pddl,woodworking-sat11-strips,6,1,58,1335,12054,0,12095,12095,885492,40,0.362903,0.398752
p02.pddl,woodworking-sat11-strips,6,1,61,1520,12312,0,12356,12356,1848154,43,0.396561,0.432312
p03.pddl,woodworking-sat11-strips,6,1,65,1345,14512,0,14623,14623,2011389,110,0.497516,0.526923
p04.pddl,woodworking-sat11-strips,6,1,75,1675,10087,0,10095,10095,1820392,7,0.437728,0.482019
p05.pddl,woodworking-sat11-strips,6,1,81,1735,11993,0,12083,12083,2394080,89,0.478867,0.526309
p06.pddl,woodworking-sat11-strips,6,1,74,1535,20911,0,20928,20928,3146574,16,0.931548,0.979486
p07.pddl,woodworking-sat11-strips,6,1,76,1720,2364194,0,2364204,2364204,165667267,9,33.772048,33.803968
p08.pddl,woodworking-sat11-strips,6,1,74,1500,15353,0,15441,15441,2669855,87,0.523605,0.555266
p09.pddl,woodworking-sat11-strips,6,1,60,1330,11555,0,11617,11617,1913719,61,0.368631,0.398605
p10.pddl,woodworking-sat11-strips,6,1,5,55,5,0,6,6,34,0,0.0,0.0
p11.pddl,woodworking-sat11-strips,6,1,90,1880,19017,0,19064,19064,4408275,46,0.759619,0.804461
p12.pddl,woodworking-sat11-strips,6,1,82,1790,16953,0,17032,17032,3423804,78,0.755893,0.816405
p13.pddl,woodworking-sat11-strips,6,1,91,1910,34982,0,35065,35065,8686165,82,1.794767,1.842765
p14.pddl,woodworking-sat11-strips,6,1,86,1685,17884,0,17898,17898,3970708,13,0.782622,0.8255
p15.pddl,woodworking-sat11-strips,6,1,97,2175,19559,0,19615,19615,3991495,55,0.939148,1.006362
p16.pddl,woodworking-sat11-strips,6,1,96,2015,23426,0,23453,23453,5047351,26,1.266717,1.326901
p17.pddl,woodworking-sat11-strips,6,1,47,1050,7305,0,7374,7374,1970662,68,0.337393,0.400312
p18.pddl,woodworking-sat11-strips,6,1,71,1460,14389,0,14395,14395,3681790,5,0.491104,0.538637
p19.pddl,woodworking-sat11-strips,6,1,59,1325,9939,0,9953,9953,2879079,13,0.438606,0.508018
p20.pddl,woodworking-sat11-strips,6,1,57,1355,8854,0,8878,8878,3025610,23,0.472352,0.557659
p01.pddl,agricola-sat18-strips,7,1,55,3277,287,0,426,426,1151,138,0.52895,1.697288
p02.pddl,agricola-sat18-strips,7,1,66,4004,90,0,96,96,569,5,0.18367,1.57902
p03.pddl,agricola-sat18-strips,7,1,83,4737,108,0,112,112,644,3,0.372667,2.155881
p04.pddl,agricola-sat18-strips,7,1,87,5099,136,0,152,152,939,15,0.54445,2.550897
p05.pddl,agricola-sat18-strips,7,1,101,5471,1650,0,2686,2686,5948,1035,8.26447,10.362838
p06.pddl,agricola-sat18-strips,7,1,103,5831,921,0,1372,1372,3911,450,4.191975,6.478362
p07.pddl,agricola-sat18-strips,7,1,119,6205,2381,0,3753,3753,9293,1371,18.136402,20.707427
p08.pddl,agricola-sat18-strips,7,1,128,6572,1649,0,2675,2675,6202,1025,15.231951,17.88588
p09.pddl,agricola-sat18-strips,7,1,133,6935,1212,0,1824,1824,5572,611,11.99869,15.067501
p10.pddl,agricola-sat18-strips,7,1,142,7302,9361,0,15699,15699,32686,6337,109.894402,113.594316
p11.pddl,agricola-sat18-strips,7,0,,,,,,,,,,
p12.pddl,agricola-sat18-strips,7,1,78,1246,11324,0,14220,14220,74494,2895,3.554372,3.758708
p13.pddl,agricola-sat18-strips,7,1,95,1406,188587,0,309530,309530,847556,120942,80.459464,80.717884
p14.pddl,agricola-sat18-strips,7,0,,,,,,,,,,
p15.pddl,agricola-sat18-strips,7,0,,,,,,,,,,
p16.pddl,agricola-sat18-strips,7,0,,,,,,,,,,
p17.pddl,agricola-sat18-strips,7,0,,,,,,,,,,
p18.pddl,agricola-sat18-strips,7,0,,,,,,,,,,
p19.pddl,agricola-sat18-strips,7,0,,,,,,,,,,
p20.pddl,agricola-sat18-strips,7,0,,,,,,,,,,
pfile06-021.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile06-022.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile06-023.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile06-024.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile07-025.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile07-026.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile07-027.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile07-028.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile08-029.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile08-030.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile08-031.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile08-032.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile09-033.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile09-034.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile09-035.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile09-036.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile10-037.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile10-038.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile10-039.pddl,barman-sat11-strips,7,0,,,,,,,,,,
pfile10-040.pddl,barman-sat11-strips,7,0,,,,,,,,,,
p1-11-4-15.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p1-11-5-15.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p1-11-5-16.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p2-10-4-13.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p2-11-4-15.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p2-11-5-15.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p2-11-5-16.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p2-11-5-17.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p3-10-4-13.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p3-11-4-15.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p3-11-5-15.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p3-11-5-16.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p3-11-5-17.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p4-11-4-14.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p4-11-4-15.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p4-11-5-15.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p5-10-4-13.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p5-11-4-15.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p5-11-5-15.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p5-11-5-16.pddl,barman-sat14-strips,7,0,,,,,,,,,,
p01.pddl,caldera-sat18-strips,7,1,11,11,18,0,19,19,303,0,0.0,0.010818
p02.pddl,caldera-sat18-strips,7,1,11,11,19,0,20,20,337,0,0.003869,0.010926
p03.pddl,caldera-sat18-strips,7,1,18,18,27,0,28,28,740,0,0.007796,0.035001
p04.pddl,caldera-sat18-strips,7,1,17,17,26,0,27,27,743,0,0.009556,0.060062
p05.pddl,caldera-sat18-strips,7,1,19,19,46,0,47,47,4381,0,0.050555,0.170865
p06.pddl,caldera-sat18-strips,7,1,22,22,49,0,50,50,2663,0,0.027219,0.105072
p07.pddl,caldera-sat18-strips,7,1,27,27,40,0,41,41,3746,0,0.08944,0.390551
p08.pddl,caldera-sat18-strips,7,1,27,27,58,0,59,59,4902,0,0.190544,0.620636
p09.pddl,caldera-sat18-strips,7,1,33,33,108,0,123,123,14842,14,0.606581,1.215146
p10.pddl,caldera-sat18-strips,7,1,27,27,87,0,88,88,12825,0,0.283866,0.765997
p11.pddl,caldera-sat18-strips,7,1,34,34,116,0,117,117,35052,0,2.515734,4.047751
p12.pddl,caldera-sat18-strips,7,1,33,33,55,0,56,56,6384,0,1.421346,3.18586
p13.pddl,caldera-sat18-strips,7,1,38,38,82,0,83,83,12034,0,4.300853,7.166634
p14.pddl,caldera-sat18-strips,7,1,40,40,215,0,220,220,50345,4,8.934827,11.565617
p15.pddl,caldera-sat18-strips,7,1,46,46,208,0,241,241,56545,32,11.659322,14.968506
p16.pddl,caldera-sat18-strips,7,1,43,43,160,0,173,173,32187,12,9.848576,13.377983
p17.pddl,caldera-sat18-strips,7,1,46,46,227,0,228,228,73208,0,37.913467,47.01912
p18.pddl,caldera-sat18-strips,7,1,47,47,184,0,185,185,72888,0,31.304238,39.911433
p19.pddl,caldera-sat18-strips,7,0,,,,,,,,,,
p20.pddl,caldera-sat18-strips,7,0,,,,,,,,,,
p01.pddl,caldera-split-sat18-strips,7,1,43,78,6985,0,9168,9168,20385,2182,0.143653,0.147564
p02.pddl,caldera-split-sat18-strips,7,1,44,78,21309,0,30962,30962,60121,9652,0.492991,0.500242
p03.pddl,caldera-split-sat18-strips,7,1,62,108,245688,0,462252,462252,884211,216563,13.482451,13.494181
p04.pddl,caldera-split-sat18-strips,7,1,68,114,224165,0,459145,459145,960854,234979,15.043415,15.066841
p05.pddl,caldera-split-sat18-strips,7,1,78,126,613347,0,1195089,1195089,2388894,581741,37.8697,37.885316
p06.pddl,caldera-split-sat18-strips,7,1,84,138,23061,0,40175,40175,111297,17113,1.137284,1.148521
p07.pddl,caldera-split-sat18-strips,7,0,,,,,,,,,,
p08.pddl,caldera-split-sat18-strips,7,1,101,162,745410,0,1716993,1716993,3750409,971582,256.266693,256.359588
p09.pddl,caldera-split-sat18-strips,7,0,,,,,,,,,,
p10.pddl,caldera-split-sat18-strips,7,0,,,,,,,,,,
p11.pddl,caldera-split-sat18-strips,7,0,,,,,,,,,,
p12.pddl,caldera-split-sat18-strips,7,0,,,,,,,,,,
p13.pddl,caldera-split-sat18-strips,7,0,,,,,,,,,,
p14.pddl,caldera-split-sat18-strips,7,0,,,,,,,,,,
p15.pddl,caldera-split-sat18-strips,7,0,,,,,,,,,,
p16.pddl,caldera-split-sat18-strips,7,0,,,,,,,,,,
p17.pddl,caldera-split-sat18-strips,7,0,,,,,,,,,,
p18.pddl,caldera-split-sat18-strips,7,0,,,,,,,,,,
p19.pddl,caldera-split-sat18-strips,7,0,,,,,,,,,,
p20.pddl,caldera-split-sat18-strips,7,0,,,,,,,,,,
p01.pddl,cave-diving-sat14-strips,7,0,,,,,,,,,,
p02.pddl,cave-diving-sat14-strips,7,0,,,,,,,,,,
p03.pddl,cave-diving-sat14-strips,7,0,,,,,,,,,,
p04.pddl,cave-diving-sat14-strips,7,0,,,,,,,,,,
p05.pddl,cave-diving-sat14-strips,7,0,,,,,,,,,,
p06.pddl,cave-diving-sat14-strips,7,1,31,102,1951280,0,3147747,3147747,10739078,1196466,22.523814,22.530751
p07.pddl,cave-diving-sat14-strips,7,1,31,103,1951280,0,3147747,3147747,10739078,1196466,22.669035,22.672978
p08.pddl,cave-diving-sat14-strips,7,1,31,139,2282242,0,3661944,3661944,12497086,1379701,26.26409,26.26409
p09.pddl,cave-diving-sat14-strips,7,1,31,98,1951280,0,3147747,3147747,10739078,1196466,22.649101,22.65301
p10.pddl,cave-diving-sat14-strips,7,0,,,,,,,,,,
p11.pddl,cave-diving-sat14-strips,7,0,,,,,,,,,,
p12.pddl,cave-diving-sat14-strips,7,0,,,,,,,,,,
p13.pddl,cave-diving-sat14-strips,7,0,,,,,,,,,,
p14.pddl,cave-diving-sat14-strips,7,0,,,,,,,,,,
p15.pddl,cave-diving-sat14-strips,7,0,,,,,,,,,,
p16.pddl,cave-diving-sat14-strips,7,0,,,,,,,,,,
p17.pddl,cave-diving-sat14-strips,7,0,,,,,,,,,,
p18.pddl,cave-diving-sat14-strips,7,1,31,139,3816479,0,6371088,6371088,20282212,2554608,41.606367,41.610291
p19.pddl,cave-diving-sat14-strips,7,1,31,139,7939396,0,13285659,13285659,41642923,5346262,96.568089,96.57109
p20.pddl,cave-diving-sat14-strips,7,1,31,106,3251033,0,5444363,5444363,17341695,2193329,35.917368,35.921327
child-snack_pfile05-2.pddl,childsnack-sat14-strips,7,1,53,53,7853159,0,17999089,17999089,841851282,10145929,235.229909,235.237185
child-snack_pfile05.pddl,childsnack-sat14-strips,7,1,53,53,6323757,0,15030820,15030820,455329981,8707062,160.76923,160.775623
child-snack_pfile06-2.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile07-2.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile08-2.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile08.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile09-2.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile09.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile10-2.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile10.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile11-2.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile11.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile12.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile13-2.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile13.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile14.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile15-2.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile16-2.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile19-2.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
child-snack_pfile19.pddl,childsnack-sat14-strips,7,0,,,,,,,,,,
p01.pddl,city-car-sat14-strips,7,1,21,140,1373,0,1386,1386,166508,12,0.026718,0.030596
p02.pddl,city-car-sat14-strips,7,1,31,158,3077,0,3156,3156,336815,78,0.072988,0.07963
p03.pddl,city-car-sat14-strips,7,1,36,114,1275,0,1842,1842,172039,566,0.046237,0.053196
p04.pddl,city-car-sat14-strips,7,1,53,196,11915,0,12812,12812,1472206,896,0.389154,0.396954
p05.pddl,city-car-sat14-strips,7,1,44,130,9580,0,10062,10062,1235999,481,0.300547,0.308331
p06.pddl,city-car-sat14-strips,7,1,28,178,466623,0,466637,466637,116546550,13,21.317473,21.327814
p07.pddl,city-car-sat14-strips,7,1,27,186,914032,0,914049,914049,224804201,16,40.968103,40.979524
p08.pddl,city-car-sat14-strips,7,1,25,136,478880,0,478895,478895,119143850,14,21.551253,21.562902
p09.pddl,city-car-sat14-strips,7,1,37,146,2144884,0,2144945,2144945,508284632,60,112.186214,112.203321
p10.pddl,city-car-sat14-strips,7,1,38,176,518770,0,518819,518819,131476842,48,27.620218,27.635546
p11.pddl,city-car-sat14-strips,7,1,40,216,15123,0,15252,15252,4332133,128,0.861874,0.877393
p12.pddl,city-car-sat14-strips,7,1,45,239,20770,0,20802,20802,3316097,31,1.019911,1.035404
p13.pddl,city-car-sat14-strips,7,1,58,298,801008,0,801349,801349,153122932,340,46.969311,46.992482
p14.pddl,city-car-sat14-strips,7,1,42,168,822652,0,822753,822753,203719294,100,50.032453,50.054143
p15.pddl,city-car-sat14-strips,7,1,54,246,7263,0,7561,7561,1875377,297,0.482484,0.500994
p16.pddl,city-car-sat14-strips,7,1,46,192,812629,0,812778,812778,201631407,148,48.752869,48.772182
p17.pddl,city-car-sat14-strips,7,1,69,400,1085705,0,1086894,1086894,272943959,1188,69.163242,69.188423
p18.pddl,city-car-sat14-strips,7,1,56,200,916204,0,916555,916555,237543973,350,62.908531,62.930404
p19.pddl,city-car-sat14-strips,7,1,74,433,267583,0,269731,269731,21337612,2147,14.242702,14.26438
p20.pddl,city-car-sat14-strips,7,1,68,268,59872,0,60368,60368,9667350,495,3.754182,3.77689
p01.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p02.pddl,data-network-sat18-strips,7,1,102,373,28365,0,28366,28366,1105645,0,1.237669,1.253069
p03.pddl,data-network-sat18-strips,7,1,163,833,583607,0,583608,583608,21065524,0,23.484032,23.498413
p04.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p05.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p06.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p07.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p08.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p09.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p10.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p11.pddl,data-network-sat18-strips,7,1,75,990,2820085,0,2820086,2820086,133573709,0,92.877019,92.888654
p12.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p13.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p14.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p15.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p16.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p17.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p18.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p19.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p20.pddl,data-network-sat18-strips,7,0,,,,,,,,,,
p01.pddl,elevators-sat08-strips,7,1,33,154,162,0,163,163,2989,0,0.003931,0.003931
p02.pddl,elevators-sat08-strips,7,1,30,115,164,0,165,165,3039,0,0.003835,0.003835
p03.pddl,elevators-sat08-strips,7,1,31,234,228,0,229,229,4612,0,0.003832,0.006394
p04.pddl,elevators-sat08-strips,7,1,46,212,883,0,884,884,18502,0,0.011569,0.011569
p05.pddl,elevators-sat08-strips,7,1,50,200,1430,0,1431,1431,30324,0,0.01528,0.019254
p06.pddl,elevators-sat08-strips,7,1,62,262,1688,0,1689,1689,34058,0,0.019191,0.023148
p07.pddl,elevators-sat08-strips,7,1,82,323,10657,0,10658,10658,228432,0,0.137889,0.141854
p08.pddl,elevators-sat08-strips,7,1,70,320,3237,0,3238,3238,76204,0,0.038305,0.043712
p09.pddl,elevators-sat08-strips,7,1,83,332,2267,0,2268,2268,49970,0,0.034467,0.038298
p10.pddl,elevators-sat08-strips,7,1,121,542,3587,0,3588,3588,81738,0,0.05746,0.061359
p11.pddl,elevators-sat08-strips,7,1,51,242,585,0,586,586,16148,0,0.011489,0.015297
p12.pddl,elevators-sat08-strips,7,1,85,477,1403,0,1404,1404,39692,0,0.030627,0.034577
p13.pddl,elevators-sat08-strips,7,1,105,509,8151,0,8152,8152,238353,0,0.191529,0.199307
p14.pddl,elevators-sat08-strips,7,1,119,603,10272,0,10273,10273,327315,0,0.314107,0.324258
p15.pddl,elevators-sat08-strips,7,1,133,712,120587,0,120588,120588,4109956,0,3.368827,3.379164
p16.pddl,elevators-sat08-strips,7,1,152,777,15211,0,15212,15212,506812,0,0.517789,0.529294
p17.pddl,elevators-sat08-strips,7,1,165,880,21225,0,21226,21226,684687,0,0.816932,0.828561
p18.pddl,elevators-sat08-strips,7,1,193,1019,47941,0,47942,47942,1525203,0,2.00866,2.024096
p19.pddl,elevators-sat08-strips,7,0,,,,,,,,,,
p20.pddl,elevators-sat08-strips,7,0,,,,,,,,,,
p21.pddl,elevators-sat08-strips,7,0,,,,,,,,,,
p22.pddl,elevators-sat08-strips,7,1,142,891,2323601,0,2323602,2323602,99835125,0,126.22007,126.238168
p23.pddl,elevators-sat08-strips,7,0,,,,,,,,,,
p24.pddl,elevators-sat08-strips,7,0,,,,,,,,,,
p25.pddl,elevators-sat08-strips,7,0,,,,,,,,,,
p26.pddl,elevators-sat08-strips,7,0,,,,,,,,,,
p27.pddl,elevators-sat08-strips,7,0,,,,,,,,,,
p28.pddl,elevators-sat08-strips,7,0,,,,,,,,,,
p29.pddl,elevators-sat08-strips,7,0,,,,,,,,,,
p30.pddl,elevators-sat08-strips,7,0,,,,,,,,,,
p01.pddl,elevators-sat11-strips,7,1,119,603,10272,0,10273,10273,327315,0,0.301678,0.311453
p02.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p03.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p04.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p05.pddl,elevators-sat11-strips,7,1,193,1019,47941,0,47942,47942,1525203,0,2.049515,2.063393
p06.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p07.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p08.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p09.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p10.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p11.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p12.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p13.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p14.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p15.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p16.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p17.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p18.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p19.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
p20.pddl,elevators-sat11-strips,7,0,,,,,,,,,,
seq-p01-001.pddl,floortile-sat11-strips,7,1,35,49,179216,0,333083,333083,1337114,153866,1.107295,1.107295
seq-p01-002.pddl,floortile-sat11-strips,7,1,36,52,71112,0,127010,127010,522188,55897,0.422389,0.422389
seq-p02-003.pddl,floortile-sat11-strips,7,1,48,69,1443350,0,3041118,3041118,11312246,1597767,12.091017,12.091017
seq-p02-004.pddl,floortile-sat11-strips,7,1,52,83,660045,0,1307209,1307209,5100687,647163,4.716936,4.71902
seq-p03-005.pddl,floortile-sat11-strips,7,1,57,91,7781764,0,15428171,15428171,63115602,7646406,70.075199,70.075199
seq-p03-006.pddl,floortile-sat11-strips,7,1,60,96,6783209,0,13774180,13774180,55658563,6990970,64.582631,64.584192
seq-p04-007.pddl,floortile-sat11-strips,7,0,,,,,,,,,,
seq-p04-008.pddl,floortile-sat11-strips,7,1,73,115,4701001,0,9888068,9888068,37518325,5187066,45.953849,45.95782
seq-p05-009.pddl,floortile-sat11-strips,7,0,,,,,,,,,,
seq-p05-010.pddl,floortile-sat11-strips,7,0,,,,,,,,,,
seq-p06-011.pddl,floortile-sat11-strips,7,0,,,,,,,,,,
seq-p06-012.pddl,floortile-sat11-strips,7,0,,,,,,,,,,
seq-p07-013.pddl,floortile-sat11-strips,7,0,,,,,,,,,,
seq-p07-014.pddl,floortile-sat11-strips,7,0,,,,,,,,,,
seq-p08-015.pddl,floortile-sat11-strips,7,0,,,,,,,,,,
seq-p08-016.pddl,floortile-sat11-strips,7,0,,,,,,,,,,
seq-p09-017.pddl,floortile-sat11-strips,7,0,,,,,,,,,,
seq-p09-018.pddl,floortile-sat11-strips,7,0,,,,,,,,,,
seq-p10-019.pddl,floortile-sat11-strips,7,0,,,,,,,,,,
seq-p10-020.pddl,floortile-sat11-strips,7,0,,,,,,,,,,
p01-4-3-2.pddl,floortile-sat14-strips,7,1,40,60,170374,0,315759,315759,1268809,145384,1.044253,1.046369
p01-5-4-2.pddl,floortile-sat14-strips,7,0,,,,,,,,,,
p01-5-5-2.pddl,floortile-sat14-strips,7,0,,,,,,,,,,
p01-6-4-2.pddl,floortile-sat14-strips,7,0,,,,,,,,,,
p01-6-5-2.pddl,floortile-sat14-strips,7,0,,,,,,,,,,
p01-6-5-3.pddl,floortile-sat14-strips,7,0,,,,,,,,,,
p02-5-4-2.pddl,floortile-sat14-strips,7,0,,,,,,,,,,
p02-6-4-2.pddl,floortile-sat14-strips,7,0,,,,,,,,,,
p02-6-5-2.pddl,floortile-sat14-strips,7,0,,,,,,,,,,
p02-6-5-3.pddl,floortile-sat14-strips,7,0,,,,,,,,,,
p03-6-4-2.pddl,floortile-sat14-strips,7,0,,,,,,,,,,
p03-6-5-2.pddl,floortile-sat14-strips,7,0,,,,,,,,,,
p03-6-5-3.pddl,floortile-sat14-strips,7,0,,,,,,,,,,
