Domain,Problem,Planner,solved,cost,length,expanded,time
barman-sat11-strips,pfile10-038,solver_3,False,,,,
barman-sat11-strips,pfile10-040,solver_3,False,,,,
floortile-sat11-strips,seq-p08-015,solver_3,False,,,,0.096204
floortile-sat11-strips,seq-p08-016,solver_3,False,,,,0.07899
floortile-sat11-strips,seq-p06-012,solver_3,False,,,,0.033445
floortile-sat11-strips,seq-p09-018,solver_3,False,,,,1.24534
floortile-sat11-strips,seq-p06-011,solver_3,False,,,,0.037566
floortile-sat11-strips,seq-p01-001,solver_3,False,,,,0.003934
floortile-sat11-strips,seq-p05-010,solver_3,False,,,,0.088544
floortile-sat11-strips,seq-p05-009,solver_3,False,,,,0.090157
floortile-sat11-strips,seq-p02-003,solver_3,False,,,,0.003289
floortile-sat11-strips,seq-p03-005,solver_3,False,,,,0.007591
floortile-sat11-strips,seq-p10-020,solver_3,False,,,,6.042081
floortile-sat11-strips,seq-p07-013,solver_3,False,,,,0.161184
floortile-sat11-strips,seq-p04-008,solver_3,False,,,,0.013677
floortile-sat11-strips,seq-p02-004,solver_3,False,,,,0.00769
floortile-sat11-strips,seq-p07-014,solver_3,False,,,,0.066788
floortile-sat11-strips,seq-p03-006,solver_3,False,,,,0.006303
floortile-sat11-strips,seq-p01-002,solver_3,False,,,,0.002944
floortile-sat11-strips,seq-p10-019,solver_3,False,,,,0.415959
floortile-sat11-strips,seq-p04-007,solver_3,False,,,,0.017112
floortile-sat11-strips,seq-p09-017,solver_3,False,,,,0.752609
nurikabe-sat18-strips,p06,solver_3,False,,,,0.248137
nurikabe-sat18-strips,p14,solver_3,False,,,,43.832726
nurikabe-sat18-strips,p13,solver_3,False,,,,29.110802
nurikabe-sat18-strips,p17,solver_3,False,,,,145.31432
nurikabe-sat18-strips,p01,solver_3,False,,,,0.033583
nurikabe-sat18-strips,p20,solver_3,False,,,,
nurikabe-sat18-strips,p09,solver_3,False,,,,2.728038
nurikabe-sat18-strips,p08,solver_3,False,,,,1.420484
nurikabe-sat18-strips,p05,solver_3,False,,,,0.386073
nurikabe-sat18-strips,p04,solver_3,False,,,,0.143962
nurikabe-sat18-strips,p03,solver_3,True,66.0,66.0,200.0,0.078397
nurikabe-sat18-strips,p07,solver_3,False,,,,0.801591
nurikabe-sat18-strips,p16,solver_3,False,,,,56.702303
nurikabe-sat18-strips,p19,solver_3,False,,,,
nurikabe-sat18-strips,p18,solver_3,False,,,,55.953593
nurikabe-sat18-strips,p02,solver_3,True,56.0,56.0,139.0,0.033309
nurikabe-sat18-strips,p10,solver_3,False,,,,3.370687
nurikabe-sat18-strips,p12,solver_3,False,,,,6.892102
nurikabe-sat18-strips,p15,solver_3,False,,,,92.879492
nurikabe-sat18-strips,p11,solver_3,False,,,,11.092178
peg-solitaire-sat08-strips,p06,solver_3,False,,,,0.002846
peg-solitaire-sat08-strips,p14,solver_3,False,,,,0.005354
peg-solitaire-sat08-strips,p13,solver_3,False,,,,0.003885
peg-solitaire-sat08-strips,p17,solver_3,False,,,,0.002486
peg-solitaire-sat08-strips,p27,solver_3,False,,,,0.007593
peg-solitaire-sat08-strips,p22,solver_3,False,,,,0.003717
peg-solitaire-sat08-strips,p28,solver_3,False,,,,0.006733
peg-solitaire-sat08-strips,p26,solver_3,False,,,,0.0104
peg-solitaire-sat08-strips,p21,solver_3,False,,,,0.00542
peg-solitaire-sat08-strips,p01,solver_3,True,2.0,5.0,5.0,0.002186
peg-solitaire-sat08-strips,p20,solver_3,False,,,,0.005879
peg-solitaire-sat08-strips,p09,solver_3,False,,,,0.003466
peg-solitaire-sat08-strips,p08,solver_3,True,11.0,21.0,137.0,0.003954
peg-solitaire-sat08-strips,p05,solver_3,True,6.0,13.0,34.0,0.001874
peg-solitaire-sat08-strips,p04,solver_3,False,,,,0.002233
peg-solitaire-sat08-strips,p03,solver_3,False,,,,0.002175
peg-solitaire-sat08-strips,p07,solver_3,False,,,,0.0
peg-solitaire-sat08-strips,p23,solver_3,False,,,,0.005095
peg-solitaire-sat08-strips,p16,solver_3,False,,,,0.005304
peg-solitaire-sat08-strips,p24,solver_3,True,18.0,35.0,226.0,0.006582
peg-solitaire-sat08-strips,p30,solver_3,False,,,,0.007563
peg-solitaire-sat08-strips,p25,solver_3,False,,,,0.003906
peg-solitaire-sat08-strips,p19,solver_3,False,,,,0.00391
peg-solitaire-sat08-strips,p18,solver_3,False,,,,0.003878
peg-solitaire-sat08-strips,p02,solver_3,False,,,,0.00163
peg-solitaire-sat08-strips,p10,solver_3,False,,,,0.002914
peg-solitaire-sat08-strips,p12,solver_3,False,,,,0.003902
peg-solitaire-sat08-strips,p29,solver_3,False,,,,0.007578
peg-solitaire-sat08-strips,p15,solver_3,False,,,,0.006363
peg-solitaire-sat08-strips,p11,solver_3,False,,,,0.001783
maintenance-sat14-strips,p06,solver_3,False,,,,0.005358
maintenance-sat14-strips,p14,solver_3,True,178.0,178.0,178.0,0.018754
maintenance-sat14-strips,p13,solver_3,False,,,,0.018671
maintenance-sat14-strips,p17,solver_3,False,,,,0.05574
maintenance-sat14-strips,p01,solver_3,False,,,,0.002581
maintenance-sat14-strips,p20,solver_3,False,,,,0.02989
maintenance-sat14-strips,p09,solver_3,False,,,,0.014904
maintenance-sat14-strips,p08,solver_3,True,83.0,83.0,83.0,0.005529
maintenance-sat14-strips,p05,solver_3,False,,,,0.003908
maintenance-sat14-strips,p04,solver_3,False,,,,0.007668
maintenance-sat14-strips,p03,solver_3,False,,,,0.00393
maintenance-sat14-strips,p07,solver_3,True,83.0,83.0,83.0,0.006052
maintenance-sat14-strips,p16,solver_3,False,,,,0.04492
maintenance-sat14-strips,p19,solver_3,True,170.0,170.0,170.0,0.026116
maintenance-sat14-strips,p18,solver_3,True,175.0,175.0,175.0,0.029926
maintenance-sat14-strips,p02,solver_3,False,,,,0.002984
maintenance-sat14-strips,p10,solver_3,False,,,,0.0189
maintenance-sat14-strips,p12,solver_3,True,170.0,170.0,170.0,0.018803
maintenance-sat14-strips,p15,solver_3,False,,,,0.052472
maintenance-sat14-strips,p11,solver_3,False,,,,0.021186
elevators-sat08-strips,p06,solver_3,True,149.0,50.0,216.0,0.014199
elevators-sat08-strips,p14,solver_3,True,240.0,86.0,198.0,0.030318
elevators-sat08-strips,p13,solver_3,True,235.0,77.0,232.0,0.032102
elevators-sat08-strips,p17,solver_3,True,361.0,134.0,972.0,0.130347
elevators-sat08-strips,p27,solver_3,True,509.0,200.0,2055.0,0.796113
elevators-sat08-strips,p22,solver_3,True,275.0,106.0,360.0,0.097473
elevators-sat08-strips,p28,solver_3,True,579.0,223.0,1001.0,0.53248
elevators-sat08-strips,p26,solver_3,True,506.0,183.0,9048.0,3.009942
elevators-sat08-strips,p21,solver_3,True,189.0,70.0,84.0,0.035836
elevators-sat08-strips,p01,solver_3,True,59.0,19.0,19.0,0.003953
elevators-sat08-strips,p20,solver_3,True,392.0,148.0,1077.0,0.18108
elevators-sat08-strips,p09,solver_3,True,138.0,53.0,82.0,0.011396
elevators-sat08-strips,p08,solver_3,True,130.0,47.0,66.0,0.007656
elevators-sat08-strips,p05,solver_3,True,102.0,33.0,50.0,0.00591
elevators-sat08-strips,p04,solver_3,True,119.0,42.0,66.0,0.006997
elevators-sat08-strips,p03,solver_3,True,87.0,30.0,45.0,0.003902
elevators-sat08-strips,p07,solver_3,True,169.0,58.0,122.0,0.011384
elevators-sat08-strips,p23,solver_3,True,269.0,109.0,871.0,0.224756
elevators-sat08-strips,p16,solver_3,True,290.0,111.0,1122.0,0.141415
elevators-sat08-strips,p24,solver_3,True,391.0,137.0,1614.0,0.470309
elevators-sat08-strips,p30,solver_3,True,715.0,271.0,19646.0,9.049339
elevators-sat08-strips,p25,solver_3,True,465.0,175.0,792.0,0.320366
elevators-sat08-strips,p19,solver_3,True,441.0,162.0,7336.0,0.959954
elevators-sat08-strips,p18,solver_3,True,349.0,138.0,3402.0,0.43181
elevators-sat08-strips,p02,solver_3,True,79.0,25.0,28.0,0.003886
elevators-sat08-strips,p10,solver_3,True,218.0,97.0,475.0,0.028455
elevators-sat08-strips,p12,solver_3,True,170.0,52.0,157.0,0.020854
elevators-sat08-strips,p29,solver_3,True,686.0,274.0,58796.0,24.90008
elevators-sat08-strips,p15,solver_3,True,272.0,109.0,11548.0,1.005118
elevators-sat08-strips,p11,solver_3,True,98.0,36.0,37.0,0.011274
transport-sat14-strips,p06,solver_3,False,,,,
transport-sat14-strips,p14,solver_3,False,,,,
transport-sat14-strips,p13,solver_3,True,2149.0,227.0,3034.0,7.309159
transport-sat14-strips,p17,solver_3,False,,,,
transport-sat14-strips,p01,solver_3,True,2103.0,218.0,4332.0,11.985355
transport-sat14-strips,p20,solver_3,False,,,,
transport-sat14-strips,p09,solver_3,False,,,,
transport-sat14-strips,p08,solver_3,False,,,,
transport-sat14-strips,p05,solver_3,False,,,,
transport-sat14-strips,p04,solver_3,False,,,,
transport-sat14-strips,p03,solver_3,True,2363.0,254.0,3000.0,10.249435
transport-sat14-strips,p07,solver_3,False,,,,
transport-sat14-strips,p16,solver_3,False,,,,
transport-sat14-strips,p19,solver_3,False,,,,
transport-sat14-strips,p18,solver_3,False,,,,
transport-sat14-strips,p02,solver_3,True,3306.0,407.0,27921.0,112.525246
transport-sat14-strips,p10,solver_3,False,,,,
transport-sat14-strips,p12,solver_3,True,2709.0,302.0,2395.0,14.475561
transport-sat14-strips,p15,solver_3,False,,,,
transport-sat14-strips,p11,solver_3,True,2225.0,220.0,1754.0,11.08787
ricochet-robots-sat23-strips,p06,solver_3,False,,,,0.047112
ricochet-robots-sat23-strips,p14,solver_3,False,,,,0.038733
ricochet-robots-sat23-strips,p13,solver_3,False,,,,0.049428
ricochet-robots-sat23-strips,p17,solver_3,False,,,,0.043448
ricochet-robots-sat23-strips,p01,solver_3,False,,,,0.048239
ricochet-robots-sat23-strips,p20,solver_3,False,,,,0.104899
ricochet-robots-sat23-strips,p09,solver_3,False,,,,0.040444
ricochet-robots-sat23-strips,p08,solver_3,False,,,,0.04395
ricochet-robots-sat23-strips,p05,solver_3,False,,,,0.036809
ricochet-robots-sat23-strips,p04,solver_3,False,,,,0.042839
ricochet-robots-sat23-strips,p03,solver_3,False,,,,0.041826
ricochet-robots-sat23-strips,p07,solver_3,False,,,,0.043424
ricochet-robots-sat23-strips,p16,solver_3,False,,,,0.041899
ricochet-robots-sat23-strips,p19,solver_3,False,,,,
ricochet-robots-sat23-strips,p18,solver_3,False,,,,0.055158
ricochet-robots-sat23-strips,p02,solver_3,False,,,,0.043344
ricochet-robots-sat23-strips,p10,solver_3,False,,,,0.043155
ricochet-robots-sat23-strips,p12,solver_3,False,,,,0.047553
ricochet-robots-sat23-strips,p15,solver_3,False,,,,0.038832
ricochet-robots-sat23-strips,p11,solver_3,False,,,,0.045653
tetris-sat14-strips,p034,solver_3,False,,,,72.069478
tetris-sat14-strips,p036,solver_3,False,,,,58.435309
tetris-sat14-strips,p027,solver_3,False,,,,
tetris-sat14-strips,p033,solver_3,False,,,,
tetris-sat14-strips,p040,solver_3,False,,,,
tetris-sat14-strips,p028,solver_3,False,,,,
tetris-sat14-strips,p022,solver_3,False,,,,6.869597
tetris-sat14-strips,p035,solver_3,False,,,,238.696479
tetris-sat14-strips,p038,solver_3,False,,,,
tetris-sat14-strips,p023,solver_3,False,,,,8.184191
tetris-sat14-strips,p026,solver_3,False,,,,
tetris-sat14-strips,p032,solver_3,False,,,,
tetris-sat14-strips,p025,solver_3,False,,,,2.459417
tetris-sat14-strips,p029,solver_3,False,,,,
tetris-sat14-strips,p024,solver_3,False,,,,20.268253
tetris-sat14-strips,p020,solver_3,False,,,,0.130377
tetris-sat14-strips,p031,solver_3,False,,,,
tetris-sat14-strips,p021,solver_3,False,,,,85.943503
tetris-sat14-strips,p037,solver_3,False,,,,
tetris-sat14-strips,p039,solver_3,False,,,,
scanalyzer-3d-sat08-strips,p06,solver_3,True,48.0,32.0,1088.0,0.02259
scanalyzer-3d-sat08-strips,p14,solver_3,True,66.0,38.0,2449.0,0.477389
scanalyzer-3d-sat08-strips,p13,solver_3,True,70.0,42.0,2625.0,0.672432
scanalyzer-3d-sat08-strips,p17,solver_3,True,76.0,44.0,4845.0,1.567176
scanalyzer-3d-sat08-strips,p27,solver_3,True,76.0,60.0,36751.0,218.446922
scanalyzer-3d-sat08-strips,p22,solver_3,False,,,,0.003513
scanalyzer-3d-sat08-strips,p28,solver_3,False,,,,
scanalyzer-3d-sat08-strips,p26,solver_3,True,62.0,46.0,17345.0,95.001809
scanalyzer-3d-sat08-strips,p21,solver_3,True,118.0,82.0,229770.0,124.149553
scanalyzer-3d-sat08-strips,p01,solver_3,True,28.0,16.0,66.0,0.003516
scanalyzer-3d-sat08-strips,p20,solver_3,True,86.0,50.0,8922.0,6.005893
scanalyzer-3d-sat08-strips,p09,solver_3,True,62.0,42.0,4084.0,0.189984
scanalyzer-3d-sat08-strips,p08,solver_3,True,46.0,26.0,475.0,0.033762
scanalyzer-3d-sat08-strips,p05,solver_3,True,36.0,20.0,183.0,0.007462
scanalyzer-3d-sat08-strips,p04,solver_3,True,38.0,22.0,160.0,0.0114
scanalyzer-3d-sat08-strips,p03,solver_3,True,34.0,22.0,235.0,0.003928
scanalyzer-3d-sat08-strips,p07,solver_3,True,44.0,24.0,309.0,0.033615
scanalyzer-3d-sat08-strips,p23,solver_3,False,,,,0.005504
scanalyzer-3d-sat08-strips,p16,solver_3,True,78.0,46.0,3420.0,1.399951
scanalyzer-3d-sat08-strips,p24,solver_3,False,,,,0.003918
scanalyzer-3d-sat08-strips,p30,solver_3,False,,,,
scanalyzer-3d-sat08-strips,p25,solver_3,True,54.0,38.0,9339.0,49.114482
scanalyzer-3d-sat08-strips,p19,solver_3,True,90.0,54.0,9285.0,9.417497
scanalyzer-3d-sat08-strips,p18,solver_3,True,104.0,72.0,96412.0,25.205273
scanalyzer-3d-sat08-strips,p02,solver_3,True,26.0,14.0,64.0,0.002386
scanalyzer-3d-sat08-strips,p10,solver_3,True,56.0,32.0,635.0,0.108791
scanalyzer-3d-sat08-strips,p12,solver_3,True,76.0,52.0,13045.0,1.146565
scanalyzer-3d-sat08-strips,p29,solver_3,False,,,,
scanalyzer-3d-sat08-strips,p15,solver_3,True,90.0,62.0,37170.0,6.011767
scanalyzer-3d-sat08-strips,p11,solver_3,True,56.0,32.0,1131.0,0.121601
genome-edit-distances-sat14-strips,p06,solver_3,False,,,,
genome-edit-distances-sat14-strips,p14,solver_3,False,,,,
genome-edit-distances-sat14-strips,p13,solver_3,False,,,,
genome-edit-distances-sat14-strips,p17,solver_3,False,,,,
genome-edit-distances-sat14-strips,p01,solver_3,False,,,,
genome-edit-distances-sat14-strips,p20,solver_3,False,,,,
genome-edit-distances-sat14-strips,p09,solver_3,False,,,,
genome-edit-distances-sat14-strips,p08,solver_3,False,,,,
genome-edit-distances-sat14-strips,p05,solver_3,False,,,,
genome-edit-distances-sat14-strips,p04,solver_3,False,,,,
genome-edit-distances-sat14-strips,p03,solver_3,False,,,,
genome-edit-distances-sat14-strips,p07,solver_3,False,,,,
genome-edit-distances-sat14-strips,p16,solver_3,False,,,,
genome-edit-distances-sat14-strips,p19,solver_3,False,,,,
genome-edit-distances-sat14-strips,p18,solver_3,False,,,,
genome-edit-distances-sat14-strips,p02,solver_3,False,,,,
genome-edit-distances-sat14-strips,p10,solver_3,False,,,,
genome-edit-distances-sat14-strips,p12,solver_3,False,,,,
genome-edit-distances-sat14-strips,p15,solver_3,False,,,,
genome-edit-distances-sat14-strips,p11,solver_3,False,,,,
agricola-sat18-strips,p06,solver_3,False,,,,10.312137
agricola-sat18-strips,p14,solver_3,False,,,,1.789567
agricola-sat18-strips,p13,solver_3,False,,,,1.403693
agricola-sat18-strips,p17,solver_3,False,,,,8.550699
agricola-sat18-strips,p01,solver_3,True,3277.0,55.0,101.0,2.834317
agricola-sat18-strips,p20,solver_3,False,,,,18.433092
agricola-sat18-strips,p09,solver_3,False,,,,14.26913
agricola-sat18-strips,p08,solver_3,False,,,,13.740231
agricola-sat18-strips,p05,solver_3,False,,,,3.488996
agricola-sat18-strips,p04,solver_3,False,,,,4.041384
agricola-sat18-strips,p03,solver_3,True,4737.0,83.0,156.0,7.217696
agricola-sat18-strips,p07,solver_3,True,6206.0,120.0,256.0,14.748273
agricola-sat18-strips,p16,solver_3,False,,,,0.874916
agricola-sat18-strips,p19,solver_3,False,,,,19.191064
agricola-sat18-strips,p18,solver_3,False,,,,8.869529
agricola-sat18-strips,p02,solver_3,True,4007.0,69.0,129.0,4.068761
agricola-sat18-strips,p10,solver_3,False,,,,5.767585
agricola-sat18-strips,p12,solver_3,False,,,,0.603447
agricola-sat18-strips,p15,solver_3,False,,,,1.794123
agricola-sat18-strips,p11,solver_3,False,,,,0.431908
nomystery-sat11-strips,p06,solver_3,False,,,,0.129222
nomystery-sat11-strips,p14,solver_3,False,,,,0.036341
nomystery-sat11-strips,p13,solver_3,False,,,,0.022098
nomystery-sat11-strips,p17,solver_3,False,,,,0.2077
nomystery-sat11-strips,p01,solver_3,False,,,,0.007661
nomystery-sat11-strips,p20,solver_3,False,,,,0.200286
nomystery-sat11-strips,p09,solver_3,False,,,,1.989305
nomystery-sat11-strips,p08,solver_3,False,,,,0.268819
nomystery-sat11-strips,p05,solver_3,False,,,,0.130813
nomystery-sat11-strips,p04,solver_3,False,,,,0.072685
nomystery-sat11-strips,p03,solver_3,False,,,,0.036649
nomystery-sat11-strips,p07,solver_3,False,,,,0.443395
nomystery-sat11-strips,p16,solver_3,False,,,,0.055999
nomystery-sat11-strips,p19,solver_3,False,,,,0.543108
nomystery-sat11-strips,p18,solver_3,False,,,,0.114569
nomystery-sat11-strips,p02,solver_3,False,,,,0.009043
nomystery-sat11-strips,p10,solver_3,False,,,,0.553584
nomystery-sat11-strips,p12,solver_3,False,,,,0.006329
nomystery-sat11-strips,p15,solver_3,False,,,,0.065105
nomystery-sat11-strips,p11,solver_3,False,,,,0.003836
visitall-sat11-strips,problem38,solver_3,False,,,,
visitall-sat11-strips,problem40,solver_3,False,,,,
visitall-sat11-strips,problem20,solver_3,True,6384.0,6384.0,3339199.0,189.863533
visitall-sat11-strips,problem28,solver_3,False,,,,
visitall-sat11-strips,problem48,solver_3,False,,,,
visitall-sat11-strips,problem16,solver_3,True,3137.0,3137.0,321950.0,11.69158
visitall-sat11-strips,problem26,solver_3,False,,,,
visitall-sat11-strips,problem18,solver_3,True,4660.0,4660.0,1019569.0,47.878619
visitall-sat11-strips,problem50,solver_3,False,,,,
visitall-sat11-strips,problem14,solver_3,False,,,,2.611602
visitall-sat11-strips,problem24,solver_3,False,,,,
visitall-sat11-strips,problem44,solver_3,False,,,,
visitall-sat11-strips,problem42,solver_3,False,,,,
visitall-sat11-strips,problem12,solver_3,True,1278.0,1278.0,31759.0,0.668096
visitall-sat11-strips,problem34,solver_3,False,,,,
visitall-sat11-strips,problem36,solver_3,False,,,,
visitall-sat11-strips,problem22,solver_3,False,,,,
visitall-sat11-strips,problem32,solver_3,False,,,,
visitall-sat11-strips,problem30,solver_3,False,,,,
visitall-sat11-strips,problem46,solver_3,False,,,,
visitall-sat14-strips,pfile60,solver_3,False,,,,
visitall-sat14-strips,pfile54,solver_3,False,,,,
visitall-sat14-strips,pfile55,solver_3,False,,,,
visitall-sat14-strips,pfile31,solver_3,False,,,,
visitall-sat14-strips,pfile32,solver_3,False,,,,
visitall-sat14-strips,pfile65,solver_3,False,,,,
visitall-sat14-strips,pfile30,solver_3,False,,,,
visitall-sat14-strips,pfile61,solver_3,False,,,,
visitall-sat14-strips,pfile58,solver_3,False,,,,
visitall-sat14-strips,pfile53,solver_3,False,,,,
visitall-sat14-strips,pfile64,solver_3,False,,,,
visitall-sat14-strips,pfile57,solver_3,False,,,,
visitall-sat14-strips,pfile59,solver_3,False,,,,
visitall-sat14-strips,pfile52,solver_3,False,,,,
visitall-sat14-strips,pfile63,solver_3,False,,,,
visitall-sat14-strips,pfile62,solver_3,False,,,,
visitall-sat14-strips,pfile56,solver_3,False,,,,
visitall-sat14-strips,pfile33,solver_3,False,,,,
visitall-sat14-strips,pfile51,solver_3,False,,,,
visitall-sat14-strips,pfile50,solver_3,False,,,,
sokoban-sat08-strips,p06,solver_3,False,,,,0.003837
sokoban-sat08-strips,p14,solver_3,False,,,,0.007394
sokoban-sat08-strips,p13,solver_3,False,,,,0.00601
sokoban-sat08-strips,p17,solver_3,False,,,,0.055449
sokoban-sat08-strips,p27,solver_3,False,,,,0.436354
sokoban-sat08-strips,p22,solver_3,False,,,,0.007644
sokoban-sat08-strips,p28,solver_3,False,,,,0.007512
sokoban-sat08-strips,p26,solver_3,False,,,,0.040222
sokoban-sat08-strips,p21,solver_3,False,,,,0.009231
sokoban-sat08-strips,p01,solver_3,False,,,,0.0
sokoban-sat08-strips,p20,solver_3,False,,,,0.660515
sokoban-sat08-strips,p09,solver_3,False,,,,
sokoban-sat08-strips,p08,solver_3,False,,,,0.003399
sokoban-sat08-strips,p05,solver_3,False,,,,0.009365
sokoban-sat08-strips,p04,solver_3,False,,,,0.003874
sokoban-sat08-strips,p03,solver_3,False,,,,0.002695
sokoban-sat08-strips,p07,solver_3,False,,,,0.002463
sokoban-sat08-strips,p23,solver_3,False,,,,0.003744
sokoban-sat08-strips,p16,solver_3,False,,,,0.042841
sokoban-sat08-strips,p24,solver_3,False,,,,0.020716
sokoban-sat08-strips,p30,solver_3,False,,,,0.006244
sokoban-sat08-strips,p25,solver_3,False,,,,0.058368
sokoban-sat08-strips,p19,solver_3,False,,,,3.072873
sokoban-sat08-strips,p18,solver_3,False,,,,0.007501
sokoban-sat08-strips,p02,solver_3,False,,,,0.009977
sokoban-sat08-strips,p10,solver_3,True,26.0,455.0,3010.0,0.125837
sokoban-sat08-strips,p12,solver_3,False,,,,
sokoban-sat08-strips,p29,solver_3,False,,,,0.021531
sokoban-sat08-strips,p15,solver_3,False,,,,0.040661
sokoban-sat08-strips,p11,solver_3,False,,,,0.239146
transport-sat08-strips,p06,solver_3,True,1363.0,108.0,600.0,0.555657
transport-sat08-strips,p14,solver_3,True,2029.0,102.0,1234.0,0.338721
transport-sat08-strips,p13,solver_3,True,1409.0,63.0,121.0,0.03269
transport-sat08-strips,p17,solver_3,False,,,,
transport-sat08-strips,p27,solver_3,True,3967.0,206.0,14467.0,14.284197
transport-sat08-strips,p22,solver_3,True,778.0,20.0,20.0,0.003641
transport-sat08-strips,p28,solver_3,True,3466.0,196.0,2363.0,3.611487
transport-sat08-strips,p26,solver_3,True,2734.0,126.0,16864.0,11.8709
transport-sat08-strips,p21,solver_3,True,431.0,8.0,8.0,0.002804
